,t0,target_tone_frequency,target_tone_level,target_tone_polarity,ordering,rate,reject_threshold,averages
35971,444.85367808,8000,20.0,-1,interleaved_ramp,81,2.5,512
35972,444.86601728,8000,25.0,-1,interleaved_ramp,81,2.5,512
35973,444.87835648,8000,30.0,-1,interleaved_ramp,81,2.5,512
35974,444.89069568,8000,35.0,-1,interleaved_ramp,81,2.5,512
35975,444.90303488,8000,40.0,-1,interleaved_ramp,81,2.5,512
35976,444.91537408,8000,45.0,-1,interleaved_ramp,81,2.5,512
35977,444.92771328,8000,50.0,-1,interleaved_ramp,81,2.5,512
35978,444.94005248,8000,55.0,-1,interleaved_ramp,81,2.5,512
35979,444.95239168,8000,60.0,-1,interleaved_ramp,81,2.5,512
35980,444.9647308800001,8000,65.0,-1,interleaved_ramp,81,2.5,512
35981,444.97707008,8000,70.0,-1,interleaved_ramp,81,2.5,512
35982,444.98940928,8000,75.0,-1,interleaved_ramp,81,2.5,512
35983,445.00174848,8000,80.0,-1,interleaved_ramp,81,2.5,512
35984,445.0140876800001,8000,85.0,-1,interleaved_ramp,81,2.5,512
35985,445.02642688,4000,15.0,-1,interleaved_ramp,81,2.5,512
35986,445.03876608,4000,20.0,-1,interleaved_ramp,81,2.5,512
35987,445.05110528,4000,25.0,-1,interleaved_ramp,81,2.5,512
35988,445.06344448,4000,30.0,-1,interleaved_ramp,81,2.5,512
35989,445.07578368,4000,35.0,-1,interleaved_ramp,81,2.5,512
35990,445.08812288,4000,40.0,-1,interleaved_ramp,81,2.5,512
35991,445.10046208,4000,45.0,-1,interleaved_ramp,81,2.5,512
35992,445.11280128,4000,50.0,-1,interleaved_ramp,81,2.5,512
35993,445.12514048,4000,55.0,-1,interleaved_ramp,81,2.5,512
35994,445.13747968,4000,60.0,-1,interleaved_ramp,81,2.5,512
35995,445.14981888,4000,65.0,-1,interleaved_ramp,81,2.5,512
35996,445.16215808,4000,70.0,-1,interleaved_ramp,81,2.5,512
35997,445.17449728,4000,75.0,-1,interleaved_ramp,81,2.5,512
35998,445.18683648,4000,80.0,-1,interleaved_ramp,81,2.5,512
35999,445.19917568,4000,85.0,-1,interleaved_ramp,81,2.5,512
36000,445.21151488,45254,15.0,1,interleaved_ramp,81,2.5,512
36001,445.22385408,45254,20.0,1,interleaved_ramp,81,2.5,512
36002,445.23619328,45254,25.0,1,interleaved_ramp,81,2.5,512
36003,445.24853248,45254,30.0,1,interleaved_ramp,81,2.5,512
36004,445.26087168,45254,35.0,1,interleaved_ramp,81,2.5,512
36005,445.27321088,45254,40.0,1,interleaved_ramp,81,2.5,512
36006,445.28555008,45254,45.0,1,interleaved_ramp,81,2.5,512
36007,445.29788928,45254,50.0,1,interleaved_ramp,81,2.5,512
36008,445.31022848,45254,55.0,1,interleaved_ramp,81,2.5,512
36009,445.32256768,45254,60.0,1,interleaved_ramp,81,2.5,512
36010,445.33490688,45254,65.0,1,interleaved_ramp,81,2.5,512
36011,445.34724608,45254,70.0,1,interleaved_ramp,81,2.5,512
36012,445.35958528,45254,75.0,1,interleaved_ramp,81,2.5,512
36013,445.37192448,45254,80.0,1,interleaved_ramp,81,2.5,512
36014,445.38426368,45254,85.0,1,interleaved_ramp,81,2.5,512
36015,445.3966028800001,22627,15.0,1,interleaved_ramp,81,2.5,512
36016,445.40894208,22627,20.0,1,interleaved_ramp,81,2.5,512
36017,445.42128128,22627,25.0,1,interleaved_ramp,81,2.5,512
36018,445.43362048,22627,30.0,1,interleaved_ramp,81,2.5,512
36019,445.44595968,22627,35.0,1,interleaved_ramp,81,2.5,512
36020,445.45829888,22627,40.0,1,interleaved_ramp,81,2.5,512
36021,445.47063808,22627,45.0,1,interleaved_ramp,81,2.5,512
36022,445.48297728,22627,50.0,1,interleaved_ramp,81,2.5,512
36023,445.49531648,22627,55.0,1,interleaved_ramp,81,2.5,512
36024,445.50765568,22627,60.0,1,interleaved_ramp,81,2.5,512
36025,445.51999488,22627,65.0,1,interleaved_ramp,81,2.5,512
36026,445.53233408,22627,70.0,1,interleaved_ramp,81,2.5,512
36027,445.54467328,22627,75.0,1,interleaved_ramp,81,2.5,512
36028,445.55701248,22627,80.0,1,interleaved_ramp,81,2.5,512
36029,445.56935168,22627,85.0,1,interleaved_ramp,81,2.5,512
36030,445.58169088,11313,15.0,1,interleaved_ramp,81,2.5,512
36031,445.59403008,11313,20.0,1,interleaved_ramp,81,2.5,512
36032,445.60636928,11313,25.0,1,interleaved_ramp,81,2.5,512
36033,445.61870848,11313,30.0,1,interleaved_ramp,81,2.5,512
36034,445.63104768,11313,35.0,1,interleaved_ramp,81,2.5,512
36035,445.64338688,11313,40.0,1,interleaved_ramp,81,2.5,512
36036,445.65572608,11313,45.0,1,interleaved_ramp,81,2.5,512
36037,445.66806528,11313,50.0,1,interleaved_ramp,81,2.5,512
36038,445.68040448,11313,55.0,1,interleaved_ramp,81,2.5,512
36039,445.69274368,11313,60.0,1,interleaved_ramp,81,2.5,512
36040,445.70508288,11313,65.0,1,interleaved_ramp,81,2.5,512
36041,445.71742208,11313,70.0,1,interleaved_ramp,81,2.5,512
36042,445.72976128,11313,75.0,1,interleaved_ramp,81,2.5,512
36043,445.74210048,11313,80.0,1,interleaved_ramp,81,2.5,512
36044,445.75443968,11313,85.0,1,interleaved_ramp,81,2.5,512
36045,445.76677888,5656,15.0,1,interleaved_ramp,81,2.5,512
36046,445.7791180800001,5656,20.0,1,interleaved_ramp,81,2.5,512
36047,445.79145728,5656,25.0,1,interleaved_ramp,81,2.5,512
36048,445.80379648,5656,30.0,1,interleaved_ramp,81,2.5,512
36049,445.81613568,5656,35.0,1,interleaved_ramp,81,2.5,512
36050,445.82847488,5656,40.0,1,interleaved_ramp,81,2.5,512
36051,445.84081408,5656,45.0,1,interleaved_ramp,81,2.5,512
36052,445.85315328,5656,50.0,1,interleaved_ramp,81,2.5,512
36053,445.86549248,5656,55.0,1,interleaved_ramp,81,2.5,512
36054,445.87783168,5656,60.0,1,interleaved_ramp,81,2.5,512
36055,445.89017088,5656,65.0,1,interleaved_ramp,81,2.5,512
36056,445.90251008,5656,70.0,1,interleaved_ramp,81,2.5,512
36057,445.91484928,5656,75.0,1,interleaved_ramp,81,2.5,512
36058,445.92718848,5656,80.0,1,interleaved_ramp,81,2.5,512
36059,445.93952768,5656,85.0,1,interleaved_ramp,81,2.5,512
36060,445.95186688,32000,15.0,1,interleaved_ramp,81,2.5,512
36061,445.96420608,32000,20.0,1,interleaved_ramp,81,2.5,512
36062,445.97654528,32000,25.0,1,interleaved_ramp,81,2.5,512
36063,445.98888448,32000,30.0,1,interleaved_ramp,81,2.5,512
36064,446.00122368,32000,35.0,1,interleaved_ramp,81,2.5,512
36065,446.01356288,32000,40.0,1,interleaved_ramp,81,2.5,512
36066,446.02590208,32000,45.0,1,interleaved_ramp,81,2.5,512
36067,446.03824128,32000,50.0,1,interleaved_ramp,81,2.5,512
36068,446.05058048,32000,55.0,1,interleaved_ramp,81,2.5,512
36069,446.06291968,32000,60.0,1,interleaved_ramp,81,2.5,512
36070,446.07525888,32000,65.0,1,interleaved_ramp,81,2.5,512
36071,446.08759808,32000,70.0,1,interleaved_ramp,81,2.5,512
36072,446.09993728,32000,75.0,1,interleaved_ramp,81,2.5,512
36073,446.11227648,32000,80.0,1,interleaved_ramp,81,2.5,512
36074,446.12461568,32000,85.0,1,interleaved_ramp,81,2.5,512
36075,446.13695488,16000,15.0,1,interleaved_ramp,81,2.5,512
36076,446.14929408,16000,20.0,1,interleaved_ramp,81,2.5,512
36077,446.1616332800001,16000,25.0,1,interleaved_ramp,81,2.5,512
36078,446.17397248,16000,30.0,1,interleaved_ramp,81,2.5,512
36079,446.18631168,16000,35.0,1,interleaved_ramp,81,2.5,512
36080,446.19865088,16000,40.0,1,interleaved_ramp,81,2.5,512
36081,446.21099008,16000,45.0,1,interleaved_ramp,81,2.5,512
36082,446.22332928,16000,50.0,1,interleaved_ramp,81,2.5,512
36083,446.23566848,16000,55.0,1,interleaved_ramp,81,2.5,512
36084,446.24800768,16000,60.0,1,interleaved_ramp,81,2.5,512
36085,446.26034688,16000,65.0,1,interleaved_ramp,81,2.5,512
36086,446.27268608,16000,70.0,1,interleaved_ramp,81,2.5,512
36087,446.28502528,16000,75.0,1,interleaved_ramp,81,2.5,512
36088,446.29736448,16000,80.0,1,interleaved_ramp,81,2.5,512
36089,446.30970368,16000,85.0,1,interleaved_ramp,81,2.5,512
36090,446.32204288,8000,15.0,1,interleaved_ramp,81,2.5,512
36091,446.33438208,8000,20.0,1,interleaved_ramp,81,2.5,512
36092,446.34672128,8000,25.0,1,interleaved_ramp,81,2.5,512
36093,446.35906048,8000,30.0,1,interleaved_ramp,81,2.5,512
36094,446.37139968,8000,35.0,1,interleaved_ramp,81,2.5,512
36095,446.38373888,8000,40.0,1,interleaved_ramp,81,2.5,512
36096,446.39607808,8000,45.0,1,interleaved_ramp,81,2.5,512
36097,446.40841728,8000,50.0,1,interleaved_ramp,81,2.5,512
36098,446.42075648,8000,55.0,1,interleaved_ramp,81,2.5,512
36099,446.43309568,8000,60.0,1,interleaved_ramp,81,2.5,512
36100,446.44543488,8000,65.0,1,interleaved_ramp,81,2.5,512
36101,446.45777408,8000,70.0,1,interleaved_ramp,81,2.5,512
36102,446.47011328,8000,75.0,1,interleaved_ramp,81,2.5,512
36103,446.48245248,8000,80.0,1,interleaved_ramp,81,2.5,512
36104,446.49479168,8000,85.0,1,interleaved_ramp,81,2.5,512
36105,446.50713088,4000,15.0,1,interleaved_ramp,81,2.5,512
36106,446.51947008,4000,20.0,1,interleaved_ramp,81,2.5,512
36107,446.53180928,4000,25.0,1,interleaved_ramp,81,2.5,512
36108,446.5441484800001,4000,30.0,1,interleaved_ramp,81,2.5,512
36109,446.55648768,4000,35.0,1,interleaved_ramp,81,2.5,512
36110,446.56882688,4000,40.0,1,interleaved_ramp,81,2.5,512
36111,446.58116608,4000,45.0,1,interleaved_ramp,81,2.5,512
36112,446.59350528,4000,50.0,1,interleaved_ramp,81,2.5,512
36113,446.60584448,4000,55.0,1,interleaved_ramp,81,2.5,512
36114,446.61818368,4000,60.0,1,interleaved_ramp,81,2.5,512
36115,446.63052288,4000,65.0,1,interleaved_ramp,81,2.5,512
36116,446.64286208,4000,70.0,1,interleaved_ramp,81,2.5,512
36117,446.65520128,4000,75.0,1,interleaved_ramp,81,2.5,512
36118,446.66754048,4000,80.0,1,interleaved_ramp,81,2.5,512
36119,446.67987968,4000,85.0,1,interleaved_ramp,81,2.5,512
36120,446.69221888,45254,15.0,-1,interleaved_ramp,81,2.5,512
36121,446.70455808,45254,20.0,-1,interleaved_ramp,81,2.5,512
36122,446.71689728,45254,25.0,-1,interleaved_ramp,81,2.5,512
36123,446.72923648,45254,30.0,-1,interleaved_ramp,81,2.5,512
36124,446.74157568,45254,35.0,-1,interleaved_ramp,81,2.5,512
36125,446.75391488,45254,40.0,-1,interleaved_ramp,81,2.5,512
36126,446.76625408,45254,45.0,-1,interleaved_ramp,81,2.5,512
36127,446.77859328,45254,50.0,-1,interleaved_ramp,81,2.5,512
36128,446.79093248,45254,55.0,-1,interleaved_ramp,81,2.5,512
36129,446.80327168,45254,60.0,-1,interleaved_ramp,81,2.5,512
36130,446.81561088,45254,65.0,-1,interleaved_ramp,81,2.5,512
36131,446.82795008,45254,70.0,-1,interleaved_ramp,81,2.5,512
36132,446.84028928,45254,75.0,-1,interleaved_ramp,81,2.5,512
36133,446.85262848,45254,80.0,-1,interleaved_ramp,81,2.5,512
36134,446.86496768,45254,85.0,-1,interleaved_ramp,81,2.5,512
36135,446.87730688,22627,15.0,-1,interleaved_ramp,81,2.5,512
36136,446.88964608,22627,20.0,-1,interleaved_ramp,81,2.5,512
36137,446.90198528,22627,25.0,-1,interleaved_ramp,81,2.5,512
36138,446.91432448,22627,30.0,-1,interleaved_ramp,81,2.5,512
36139,446.9266636800001,22627,35.0,-1,interleaved_ramp,81,2.5,512
36140,446.93900288,22627,40.0,-1,interleaved_ramp,81,2.5,512
36141,446.95134208,22627,45.0,-1,interleaved_ramp,81,2.5,512
36142,446.96368128,22627,50.0,-1,interleaved_ramp,81,2.5,512
36143,446.9760204800001,22627,55.0,-1,interleaved_ramp,81,2.5,512
36144,446.98835968,22627,60.0,-1,interleaved_ramp,81,2.5,512
36145,447.00069888,22627,65.0,-1,interleaved_ramp,81,2.5,512
36146,447.01303808,22627,70.0,-1,interleaved_ramp,81,2.5,512
36147,447.02537728,22627,75.0,-1,interleaved_ramp,81,2.5,512
36148,447.03771648,22627,80.0,-1,interleaved_ramp,81,2.5,512
36149,447.05005568,22627,85.0,-1,interleaved_ramp,81,2.5,512
36150,447.06239488,11313,15.0,-1,interleaved_ramp,81,2.5,512
36151,447.07473408,11313,20.0,-1,interleaved_ramp,81,2.5,512
36152,447.08707328,11313,25.0,-1,interleaved_ramp,81,2.5,512
36153,447.09941248,11313,30.0,-1,interleaved_ramp,81,2.5,512
36154,447.11175168,11313,35.0,-1,interleaved_ramp,81,2.5,512
36155,447.12409088,11313,40.0,-1,interleaved_ramp,81,2.5,512
36156,447.13643008,11313,45.0,-1,interleaved_ramp,81,2.5,512
36157,447.14876928,11313,50.0,-1,interleaved_ramp,81,2.5,512
36158,447.16110848,11313,55.0,-1,interleaved_ramp,81,2.5,512
36159,447.17344768,11313,60.0,-1,interleaved_ramp,81,2.5,512
36160,447.18578688,11313,65.0,-1,interleaved_ramp,81,2.5,512
36161,447.19812608,11313,70.0,-1,interleaved_ramp,81,2.5,512
36162,447.21046528,11313,75.0,-1,interleaved_ramp,81,2.5,512
36163,447.22280448,11313,80.0,-1,interleaved_ramp,81,2.5,512
36164,447.23514368,11313,85.0,-1,interleaved_ramp,81,2.5,512
36165,447.24748288,5656,15.0,-1,interleaved_ramp,81,2.5,512
36166,447.25982208,5656,20.0,-1,interleaved_ramp,81,2.5,512
36167,447.27216128,5656,25.0,-1,interleaved_ramp,81,2.5,512
36168,447.28450048,5656,30.0,-1,interleaved_ramp,81,2.5,512
36169,447.29683968,5656,35.0,-1,interleaved_ramp,81,2.5,512
36170,447.3091788800001,5656,40.0,-1,interleaved_ramp,81,2.5,512
36171,447.32151808,5656,45.0,-1,interleaved_ramp,81,2.5,512
36172,447.33385728,5656,50.0,-1,interleaved_ramp,81,2.5,512
36173,447.34619648,5656,55.0,-1,interleaved_ramp,81,2.5,512
36174,447.3585356800001,5656,60.0,-1,interleaved_ramp,81,2.5,512
36175,447.37087488,5656,65.0,-1,interleaved_ramp,81,2.5,512
36176,447.38321408,5656,70.0,-1,interleaved_ramp,81,2.5,512
36177,447.39555328,5656,75.0,-1,interleaved_ramp,81,2.5,512
36178,447.40789248,5656,80.0,-1,interleaved_ramp,81,2.5,512
36179,447.42023168,5656,85.0,-1,interleaved_ramp,81,2.5,512
36180,447.43257088,32000,15.0,-1,interleaved_ramp,81,2.5,512
36181,447.44491008,32000,20.0,-1,interleaved_ramp,81,2.5,512
36182,447.45724928,32000,25.0,-1,interleaved_ramp,81,2.5,512
36183,447.46958848,32000,30.0,-1,interleaved_ramp,81,2.5,512
36184,447.48192768,32000,35.0,-1,interleaved_ramp,81,2.5,512
36185,447.49426688,32000,40.0,-1,interleaved_ramp,81,2.5,512
36186,447.50660608,32000,45.0,-1,interleaved_ramp,81,2.5,512
36187,447.51894528,32000,50.0,-1,interleaved_ramp,81,2.5,512
36188,447.53128448,32000,55.0,-1,interleaved_ramp,81,2.5,512
36189,447.54362368,32000,60.0,-1,interleaved_ramp,81,2.5,512
36190,447.55596288,32000,65.0,-1,interleaved_ramp,81,2.5,512
36191,447.56830208,32000,70.0,-1,interleaved_ramp,81,2.5,512
36192,447.58064128,32000,75.0,-1,interleaved_ramp,81,2.5,512
36193,447.59298048,32000,80.0,-1,interleaved_ramp,81,2.5,512
36194,447.60531968,32000,85.0,-1,interleaved_ramp,81,2.5,512
36195,447.61765888,16000,15.0,-1,interleaved_ramp,81,2.5,512
36196,447.62999808,16000,20.0,-1,interleaved_ramp,81,2.5,512
36197,447.64233728,16000,25.0,-1,interleaved_ramp,81,2.5,512
36198,447.65467648,16000,30.0,-1,interleaved_ramp,81,2.5,512
36199,447.66701568,16000,35.0,-1,interleaved_ramp,81,2.5,512
36200,447.67935488,16000,40.0,-1,interleaved_ramp,81,2.5,512
36201,447.69169408,16000,45.0,-1,interleaved_ramp,81,2.5,512
36202,447.70403328,16000,50.0,-1,interleaved_ramp,81,2.5,512
36203,447.71637248,16000,55.0,-1,interleaved_ramp,81,2.5,512
36204,447.72871168,16000,60.0,-1,interleaved_ramp,81,2.5,512
36205,447.7410508800001,16000,65.0,-1,interleaved_ramp,81,2.5,512
36206,447.75339008,16000,70.0,-1,interleaved_ramp,81,2.5,512
36207,447.76572928,16000,75.0,-1,interleaved_ramp,81,2.5,512
36208,447.77806848,16000,80.0,-1,interleaved_ramp,81,2.5,512
36209,447.79040768,16000,85.0,-1,interleaved_ramp,81,2.5,512
36210,447.80274688,8000,15.0,-1,interleaved_ramp,81,2.5,512
36211,447.81508608,8000,20.0,-1,interleaved_ramp,81,2.5,512
36212,447.82742528,8000,25.0,-1,interleaved_ramp,81,2.5,512
36213,447.83976448,8000,30.0,-1,interleaved_ramp,81,2.5,512
36214,447.85210368,8000,35.0,-1,interleaved_ramp,81,2.5,512
36215,447.86444288,8000,40.0,-1,interleaved_ramp,81,2.5,512
36216,447.87678208,8000,45.0,-1,interleaved_ramp,81,2.5,512
36217,447.88912128,8000,50.0,-1,interleaved_ramp,81,2.5,512
36218,447.90146048,8000,55.0,-1,interleaved_ramp,81,2.5,512
36219,447.91379968,8000,60.0,-1,interleaved_ramp,81,2.5,512
36220,447.92613888,8000,65.0,-1,interleaved_ramp,81,2.5,512
36221,447.93847808,8000,70.0,-1,interleaved_ramp,81,2.5,512
36222,447.95081728,8000,75.0,-1,interleaved_ramp,81,2.5,512
36223,447.96315648,8000,80.0,-1,interleaved_ramp,81,2.5,512
36224,447.97549568,8000,85.0,-1,interleaved_ramp,81,2.5,512
36225,447.98783488,4000,15.0,-1,interleaved_ramp,81,2.5,512
36226,448.00017408,4000,20.0,-1,interleaved_ramp,81,2.5,512
36227,448.01251328,4000,25.0,-1,interleaved_ramp,81,2.5,512
36228,448.02485248,4000,30.0,-1,interleaved_ramp,81,2.5,512
36229,448.03719168,4000,35.0,-1,interleaved_ramp,81,2.5,512
36230,448.04953088,4000,40.0,-1,interleaved_ramp,81,2.5,512
36231,448.06187008,4000,45.0,-1,interleaved_ramp,81,2.5,512
36232,448.07420928,4000,50.0,-1,interleaved_ramp,81,2.5,512
36233,448.08654848,4000,55.0,-1,interleaved_ramp,81,2.5,512
36234,448.09888768,4000,60.0,-1,interleaved_ramp,81,2.5,512
36235,448.11122688,4000,65.0,-1,interleaved_ramp,81,2.5,512
36236,448.1235660800001,4000,70.0,-1,interleaved_ramp,81,2.5,512
36237,448.13590528,4000,75.0,-1,interleaved_ramp,81,2.5,512
36238,448.14824448,4000,80.0,-1,interleaved_ramp,81,2.5,512
36239,448.16058368,4000,85.0,-1,interleaved_ramp,81,2.5,512
36240,448.17292288,45254,15.0,1,interleaved_ramp,81,2.5,512
36241,448.18526208,45254,20.0,1,interleaved_ramp,81,2.5,512
36242,448.19760128,45254,25.0,1,interleaved_ramp,81,2.5,512
36243,448.20994048,45254,30.0,1,interleaved_ramp,81,2.5,512
36244,448.22227968,45254,35.0,1,interleaved_ramp,81,2.5,512
36245,448.23461888,45254,40.0,1,interleaved_ramp,81,2.5,512
36246,448.24695808,45254,45.0,1,interleaved_ramp,81,2.5,512
36247,448.25929728,45254,50.0,1,interleaved_ramp,81,2.5,512
36248,448.27163648,45254,55.0,1,interleaved_ramp,81,2.5,512
36249,448.28397568,45254,60.0,1,interleaved_ramp,81,2.5,512
36250,448.29631488,45254,65.0,1,interleaved_ramp,81,2.5,512
36251,448.30865408,45254,70.0,1,interleaved_ramp,81,2.5,512
36252,448.32099328,45254,75.0,1,interleaved_ramp,81,2.5,512
36253,448.33333248,45254,80.0,1,interleaved_ramp,81,2.5,512
36254,448.34567168,45254,85.0,1,interleaved_ramp,81,2.5,512
36255,448.35801088,22627,15.0,1,interleaved_ramp,81,2.5,512
36256,448.37035008,22627,20.0,1,interleaved_ramp,81,2.5,512
36257,448.38268928,22627,25.0,1,interleaved_ramp,81,2.5,512
36258,448.39502848,22627,30.0,1,interleaved_ramp,81,2.5,512
36259,448.40736768,22627,35.0,1,interleaved_ramp,81,2.5,512
36260,448.41970688,22627,40.0,1,interleaved_ramp,81,2.5,512
36261,448.43204608,22627,45.0,1,interleaved_ramp,81,2.5,512
36262,448.44438528,22627,50.0,1,interleaved_ramp,81,2.5,512
36263,448.45672448,22627,55.0,1,interleaved_ramp,81,2.5,512
36264,448.46906368,22627,60.0,1,interleaved_ramp,81,2.5,512
36265,448.48140288,22627,65.0,1,interleaved_ramp,81,2.5,512
36266,448.49374208,22627,70.0,1,interleaved_ramp,81,2.5,512
36267,448.5060812800001,22627,75.0,1,interleaved_ramp,81,2.5,512
36268,448.51842048,22627,80.0,1,interleaved_ramp,81,2.5,512
36269,448.53075968,22627,85.0,1,interleaved_ramp,81,2.5,512
36270,448.54309888,11313,15.0,1,interleaved_ramp,81,2.5,512
36271,448.55543808,11313,20.0,1,interleaved_ramp,81,2.5,512
36272,448.56777728,11313,25.0,1,interleaved_ramp,81,2.5,512
36273,448.58011648,11313,30.0,1,interleaved_ramp,81,2.5,512
36274,448.59245568,11313,35.0,1,interleaved_ramp,81,2.5,512
36275,448.60479488,11313,40.0,1,interleaved_ramp,81,2.5,512
36276,448.61713408,11313,45.0,1,interleaved_ramp,81,2.5,512
36277,448.62947328,11313,50.0,1,interleaved_ramp,81,2.5,512
36278,448.64181248,11313,55.0,1,interleaved_ramp,81,2.5,512
36279,448.65415168,11313,60.0,1,interleaved_ramp,81,2.5,512
36280,448.66649088,11313,65.0,1,interleaved_ramp,81,2.5,512
36281,448.67883008,11313,70.0,1,interleaved_ramp,81,2.5,512
36282,448.69116928,11313,75.0,1,interleaved_ramp,81,2.5,512
36283,448.70350848,11313,80.0,1,interleaved_ramp,81,2.5,512
36284,448.71584768,11313,85.0,1,interleaved_ramp,81,2.5,512
36285,448.72818688,5656,15.0,1,interleaved_ramp,81,2.5,512
36286,448.74052608,5656,20.0,1,interleaved_ramp,81,2.5,512
36287,448.75286528,5656,25.0,1,interleaved_ramp,81,2.5,512
36288,448.76520448,5656,30.0,1,interleaved_ramp,81,2.5,512
36289,448.77754368,5656,35.0,1,interleaved_ramp,81,2.5,512
36290,448.78988288,5656,40.0,1,interleaved_ramp,81,2.5,512
36291,448.80222208,5656,45.0,1,interleaved_ramp,81,2.5,512
36292,448.81456128,5656,50.0,1,interleaved_ramp,81,2.5,512
36293,448.82690048,5656,55.0,1,interleaved_ramp,81,2.5,512
36294,448.83923968,5656,60.0,1,interleaved_ramp,81,2.5,512
36295,448.85157888,5656,65.0,1,interleaved_ramp,81,2.5,512
36296,448.86391808,5656,70.0,1,interleaved_ramp,81,2.5,512
36297,448.87625728,5656,75.0,1,interleaved_ramp,81,2.5,512
36298,448.8885964800001,5656,80.0,1,interleaved_ramp,81,2.5,512
36299,448.90093568,5656,85.0,1,interleaved_ramp,81,2.5,512
36300,448.91327488,32000,15.0,1,interleaved_ramp,81,2.5,512
36301,448.92561408,32000,20.0,1,interleaved_ramp,81,2.5,512
36302,448.93795328,32000,25.0,1,interleaved_ramp,81,2.5,512
36303,448.95029248,32000,30.0,1,interleaved_ramp,81,2.5,512
36304,448.96263168,32000,35.0,1,interleaved_ramp,81,2.5,512
36305,448.97497088,32000,40.0,1,interleaved_ramp,81,2.5,512
36306,448.98731008,32000,45.0,1,interleaved_ramp,81,2.5,512
36307,448.99964928,32000,50.0,1,interleaved_ramp,81,2.5,512
36308,449.01198848,32000,55.0,1,interleaved_ramp,81,2.5,512
36309,449.02432768,32000,60.0,1,interleaved_ramp,81,2.5,512
36310,449.03666688,32000,65.0,1,interleaved_ramp,81,2.5,512
36311,449.04900608,32000,70.0,1,interleaved_ramp,81,2.5,512
36312,449.06134528,32000,75.0,1,interleaved_ramp,81,2.5,512
36313,449.07368448,32000,80.0,1,interleaved_ramp,81,2.5,512
36314,449.08602368,32000,85.0,1,interleaved_ramp,81,2.5,512
36315,449.09836288,16000,15.0,1,interleaved_ramp,81,2.5,512
36316,449.11070208,16000,20.0,1,interleaved_ramp,81,2.5,512
36317,449.12304128,16000,25.0,1,interleaved_ramp,81,2.5,512
36318,449.13538048,16000,30.0,1,interleaved_ramp,81,2.5,512
36319,449.14771968,16000,35.0,1,interleaved_ramp,81,2.5,512
36320,449.16005888,16000,40.0,1,interleaved_ramp,81,2.5,512
36321,449.17239808,16000,45.0,1,interleaved_ramp,81,2.5,512
36322,449.18473728,16000,50.0,1,interleaved_ramp,81,2.5,512
36323,449.19707648,16000,55.0,1,interleaved_ramp,81,2.5,512
36324,449.20941568,16000,60.0,1,interleaved_ramp,81,2.5,512
36325,449.22175488,16000,65.0,1,interleaved_ramp,81,2.5,512
36326,449.23409408,16000,70.0,1,interleaved_ramp,81,2.5,512
36327,449.24643328,16000,75.0,1,interleaved_ramp,81,2.5,512
36328,449.25877248,16000,80.0,1,interleaved_ramp,81,2.5,512
36329,449.2711116800001,16000,85.0,1,interleaved_ramp,81,2.5,512
36330,449.28345088,8000,15.0,1,interleaved_ramp,81,2.5,512
36331,449.29579008,8000,20.0,1,interleaved_ramp,81,2.5,512
36332,449.30812928,8000,25.0,1,interleaved_ramp,81,2.5,512
36333,449.3204684800001,8000,30.0,1,interleaved_ramp,81,2.5,512
36334,449.33280768,8000,35.0,1,interleaved_ramp,81,2.5,512
36335,449.34514688,8000,40.0,1,interleaved_ramp,81,2.5,512
36336,449.35748608,8000,45.0,1,interleaved_ramp,81,2.5,512
36337,449.36982528,8000,50.0,1,interleaved_ramp,81,2.5,512
36338,449.38216448,8000,55.0,1,interleaved_ramp,81,2.5,512
36339,449.39450368,8000,60.0,1,interleaved_ramp,81,2.5,512
36340,449.40684288,8000,65.0,1,interleaved_ramp,81,2.5,512
36341,449.41918208,8000,70.0,1,interleaved_ramp,81,2.5,512
36342,449.43152128,8000,75.0,1,interleaved_ramp,81,2.5,512
36343,449.44386048,8000,80.0,1,interleaved_ramp,81,2.5,512
36344,449.45619968,8000,85.0,1,interleaved_ramp,81,2.5,512
36345,449.46853888,4000,15.0,1,interleaved_ramp,81,2.5,512
36346,449.48087808,4000,20.0,1,interleaved_ramp,81,2.5,512
36347,449.49321728,4000,25.0,1,interleaved_ramp,81,2.5,512
36348,449.50555648,4000,30.0,1,interleaved_ramp,81,2.5,512
36349,449.51789568,4000,35.0,1,interleaved_ramp,81,2.5,512
36350,449.53023488,4000,40.0,1,interleaved_ramp,81,2.5,512
36351,449.54257408,4000,45.0,1,interleaved_ramp,81,2.5,512
36352,449.55491328,4000,50.0,1,interleaved_ramp,81,2.5,512
36353,449.56725248,4000,55.0,1,interleaved_ramp,81,2.5,512
36354,449.57959168,4000,60.0,1,interleaved_ramp,81,2.5,512
36355,449.59193088,4000,65.0,1,interleaved_ramp,81,2.5,512
36356,449.60427008,4000,70.0,1,interleaved_ramp,81,2.5,512
36357,449.61660928,4000,75.0,1,interleaved_ramp,81,2.5,512
36358,449.62894848,4000,80.0,1,interleaved_ramp,81,2.5,512
36359,449.64128768,4000,85.0,1,interleaved_ramp,81,2.5,512
36360,449.6536268800001,45254,15.0,-1,interleaved_ramp,81,2.5,512
36361,449.66596608,45254,20.0,-1,interleaved_ramp,81,2.5,512
36362,449.67830528,45254,25.0,-1,interleaved_ramp,81,2.5,512
36363,449.69064448,45254,30.0,-1,interleaved_ramp,81,2.5,512
