id,timepoint,ear,frequency,min_level,max_level,manual threshold
38,1,right,32000,65,105,inf
38,2,right,32000,65,105,inf
38,3,right,32000,65,105,inf
39,0,left,4000,15,105,60.0
39,1,left,4000,15,105,70.0
39,0,left,5656,15,105,55.0
39,1,left,5656,15,105,75.0
39,0,left,8000,15,105,65.0
39,1,left,8000,15,105,55.0
39,0,left,11313,15,105,70.0
39,1,left,11313,15,105,70.0
39,0,left,16000,15,105,80.0
39,1,left,16000,15,105,80.0
39,0,left,22627,15,105,80.0
39,1,left,22627,15,105,85.0
39,0,left,32000,15,105,85.0
39,1,left,32000,15,105,90.0
39,0,left,45254,15,105,80.0
39,1,left,45254,15,105,85.0
39,0,right,4000,15,105,70.0
39,1,right,4000,15,105,65.0
39,0,right,5656,15,105,60.0
39,1,right,5656,15,105,65.0
39,0,right,8000,15,105,55.0
39,1,right,8000,15,105,65.0
39,0,right,11313,15,105,75.0
39,1,right,11313,15,105,80.0
39,0,right,16000,15,105,85.0
39,1,right,16000,15,105,85.0
39,0,right,22627,15,105,90.0
39,1,right,22627,15,105,90.0
39,0,right,32000,15,105,90.0
39,1,right,32000,15,105,90.0
39,0,right,45254,15,105,90.0
39,1,right,45254,15,105,85.0
40,0,left,8000,15,80,60.0
40,0,left,16000,15,80,65.0
40,0,left,32000,15,80,45.0
41,0,left,4000,15,105,55.0
41,1,left,4000,15,105,inf
41,2,left,4000,15,105,90.0
41,0,left,5656,15,105,55.0
41,1,left,5656,15,105,100.0
41,2,left,5656,15,105,60.0
41,0,left,8000,15,105,45.0
41,1,left,8000,15,105,95.0
41,2,left,8000,15,105,55.0
41,0,left,11313,15,105,65.0
41,1,left,11313,15,105,inf
41,2,left,11313,15,105,75.0
41,0,left,16000,15,105,70.0
41,1,left,16000,15,105,inf
41,2,left,16000,15,105,80.0
41,0,left,22627,15,105,85.0
41,1,left,22627,15,105,inf
41,2,left,22627,15,105,90.0
41,0,left,32000,15,105,inf
41,1,left,32000,15,105,105.0
41,2,left,32000,15,105,95.0
41,0,left,45254,15,105,90.0
41,1,left,45254,15,105,inf
41,2,left,45254,15,105,90.0
41,0,right,4000,15,105,55.0
41,1,right,4000,15,105,50.0
41,2,right,4000,15,105,105.0
41,0,right,5656,15,105,45.0
41,1,right,5656,15,105,45.0
41,2,right,5656,15,105,80.0
41,0,right,8000,15,105,60.0
41,1,right,8000,15,105,65.0
41,2,right,8000,15,105,70.0
41,0,right,11313,15,105,60.0
41,1,right,11313,15,105,80.0
41,2,right,11313,15,105,75.0
41,0,right,16000,15,105,90.0
41,1,right,16000,15,105,100.0
41,2,right,16000,15,105,95.0
41,0,right,22627,15,105,85.0
41,1,right,22627,15,105,95.0
41,2,right,22627,15,105,95.0
41,0,right,32000,15,105,95.0
41,1,right,32000,15,105,100.0
41,2,right,32000,15,105,95.0
41,0,right,45254,15,105,85.0
41,1,right,45254,15,105,100.0
41,2,right,45254,15,105,85.0
42,0,left,4000,65,105,inf
42,1,left,4000,65,105,inf
42,0,left,5656,65,105,inf
42,1,left,5656,65,105,inf
42,0,left,8000,65,105,95.0
42,1,left,8000,65,105,95.0
42,0,left,11313,65,105,90.0
42,1,left,11313,65,105,90.0
42,0,left,16000,65,105,95.0
42,1,left,16000,65,105,90.0
42,0,left,22627,65,105,85.0
42,1,left,22627,65,105,90.0
42,0,left,32000,65,105,90.0
42,1,left,32000,65,105,90.0
42,0,left,45254,65,105,inf
42,1,left,45254,65,105,inf
43,2,left,4000,15,105,60.0
43,0,left,4000,15,105,55.0
43,3,left,4000,15,105,55.0
43,4,left,4000,15,105,55.0
43,2,left,5656,15,105,40.0
43,0,left,5656,15,105,50.0
43,3,left,5656,15,105,40.0
43,4,left,5656,15,105,35.0
43,2,left,8000,15,105,45.0
43,0,left,8000,15,105,40.0
43,3,left,8000,15,105,40.0
43,4,left,8000,15,105,45.0
43,2,left,11313,15,105,30.0
43,0,left,11313,15,105,30.0
43,3,left,11313,15,105,25.0
43,4,left,11313,15,105,30.0
43,2,left,16000,15,105,55.0
43,0,left,16000,15,105,40.0
43,3,left,16000,15,105,35.0
43,4,left,16000,15,105,35.0
43,2,left,22627,15,105,35.0
43,0,left,22627,15,105,30.0
43,3,left,22627,15,105,40.0
43,4,left,22627,15,105,45.0
43,2,left,32000,15,105,55.0
43,0,left,32000,15,105,35.0
43,1,left,32000,15,105,60.0
43,3,left,32000,15,105,50.0
43,4,left,32000,15,105,55.0
43,0,right,4000,65,105,90.0
43,0,right,5656,65,105,80.0
43,0,right,8000,65,105,-inf
43,0,right,11313,65,105,-inf
43,0,right,16000,65,105,-inf
43,0,right,22627,65,105,-inf
43,0,right,32000,65,105,80.0
44,0,left,4000,60,105,inf
44,1,left,4000,65,105,95.0
44,0,left,5656,60,105,100.0
44,1,left,5656,65,105,95.0
44,0,left,8000,60,105,90.0
44,1,left,8000,65,105,90.0
44,0,left,11313,60,105,80.0
44,1,left,11313,65,105,85.0
44,0,left,16000,60,105,85.0
44,1,left,16000,65,105,85.0
44,0,left,22627,60,105,90.0
44,1,left,22627,65,105,85.0
44,0,left,32000,60,105,95.0
44,1,left,32000,65,105,85.0
44,0,left,45254,60,105,100.0
44,1,left,45254,65,105,inf
45,0,left,4000,15,105,55.0
45,0,left,5656,15,105,40.0
45,0,left,8000,15,105,30.0
45,0,left,11313,15,105,30.0
45,0,left,16000,15,105,35.0
45,0,left,22627,15,105,80.0
45,0,left,32000,15,105,105.0
45,0,right,4000,15,105,60.0
45,0,right,5656,15,105,35.0
45,0,right,8000,15,105,25.0
45,0,right,11313,15,105,30.0
45,0,right,16000,15,105,30.0
45,0,right,22627,15,105,35.0
45,0,right,32000,15,105,inf
46,4,left,4000,15,80,40.0
46,0,left,4000,15,80,50.0
46,1,left,4000,15,80,70.0
46,2,left,4000,15,105,45.0
46,3,left,4000,15,80,45.0
46,4,left,5656,15,80,40.0
46,0,left,5656,15,80,40.0
46,1,left,5656,15,80,45.0
46,2,left,5656,15,105,40.0
46,3,left,5656,15,80,40.0
46,4,left,8000,15,80,40.0
46,0,left,8000,15,80,30.0
46,1,left,8000,15,80,40.0
46,2,left,8000,15,105,30.0
46,3,left,8000,15,80,30.0
46,4,left,11313,15,80,20.0
46,0,left,11313,15,80,25.0
46,1,left,11313,15,80,35.0
46,2,left,11313,15,105,25.0
46,3,left,11313,15,80,25.0
46,4,left,16000,15,80,30.0
46,0,left,16000,15,80,30.0
46,1,left,16000,15,80,40.0
46,2,left,16000,15,105,40.0
46,3,left,16000,15,80,30.0
46,4,left,22627,15,80,30.0
46,0,left,22627,15,80,30.0
46,1,left,22627,15,80,35.0
46,2,left,22627,15,105,35.0
46,3,left,22627,15,80,25.0
46,4,left,32000,15,80,35.0
46,0,left,32000,15,80,35.0
46,1,left,32000,15,80,45.0
46,2,left,32000,15,105,35.0
46,3,left,32000,15,80,25.0
46,0,left,45254,15,80,40.0
46,1,left,45254,15,80,50.0
46,2,left,45254,15,105,35.0
46,3,left,45254,15,80,40.0
46,4,right,4000,15,80,50.0
46,0,right,4000,15,80,45.0
46,1,right,4000,15,80,45.0
46,2,right,4000,15,105,40.0
46,3,right,4000,15,80,35.0
46,4,right,5656,15,80,40.0
46,0,right,5656,15,80,45.0
46,1,right,5656,15,80,40.0
46,2,right,5656,15,105,50.0
46,3,right,5656,15,80,40.0
46,4,right,8000,15,80,30.0
46,0,right,8000,15,80,35.0
46,1,right,8000,15,80,35.0
46,2,right,8000,15,105,40.0
46,3,right,8000,15,80,35.0
46,4,right,11313,15,80,20.0
46,0,right,11313,15,80,30.0
46,1,right,11313,15,80,35.0
46,2,right,11313,15,105,30.0
46,3,right,11313,15,80,25.0
46,4,right,16000,15,80,30.0
46,0,right,16000,15,80,30.0
46,1,right,16000,15,80,40.0
46,2,right,16000,15,105,30.0
46,3,right,16000,15,80,25.0
46,4,right,22627,15,80,25.0
46,0,right,22627,15,80,30.0
46,1,right,22627,15,80,45.0
46,2,right,22627,15,105,25.0
46,3,right,22627,15,80,30.0
46,4,right,32000,15,80,30.0
46,0,right,32000,15,80,45.0
46,1,right,32000,15,80,45.0
46,2,right,32000,15,105,40.0
46,3,right,32000,15,80,30.0
46,0,right,45254,15,80,55.0
46,1,right,45254,15,80,65.0
46,2,right,45254,15,105,30.0
46,3,right,45254,15,80,35.0
47,1,left,4000,15,105,60.0
47,0,left,4000,15,105,50.0
47,1,left,5656,15,105,60.0
47,0,left,5656,15,105,45.0
47,1,left,8000,15,105,50.0
47,0,left,8000,15,105,40.0
47,1,left,11313,15,105,65.0
47,0,left,11313,15,105,70.0
47,1,left,16000,15,105,75.0
47,0,left,16000,15,105,70.0
47,1,left,22627,15,105,80.0
47,0,left,22627,15,105,80.0
47,1,left,32000,15,105,90.0
47,0,left,32000,15,105,90.0
47,1,left,45254,15,105,85.0
47,0,left,45254,15,105,75.0
47,1,right,4000,15,105,60.0
47,0,right,4000,15,105,60.0
47,1,right,5656,15,105,55.0
47,0,right,5656,15,105,45.0
47,1,right,8000,15,105,55.0
47,0,right,8000,15,105,50.0
47,1,right,11313,15,105,55.0
47,0,right,11313,15,105,60.0
47,1,right,16000,15,105,80.0
47,0,right,16000,15,105,80.0
47,1,right,22627,15,105,85.0
47,0,right,22627,15,105,85.0
47,1,right,32000,15,105,85.0
47,0,right,32000,15,105,90.0
47,1,right,45254,15,105,85.0
47,0,right,45254,15,105,85.0
48,0,left,4000,15,80,35.0
48,0,left,5656,15,80,35.0
48,0,left,8000,15,80,20.0
48,0,left,11313,15,80,30.0
48,0,left,16000,15,80,25.0
48,0,left,22627,15,80,15.0
48,0,left,32000,15,80,25.0
48,0,left,45254,15,80,25.0
49,0,left,4000,15,85,45.0
49,1,left,4000,15,85,60.0
49,0,left,5656,15,85,35.0
49,1,left,5656,15,85,50.0
49,0,left,8000,15,85,20.0
49,1,left,8000,15,85,30.0
49,0,left,11313,15,85,25.0
49,1,left,11313,15,85,25.0
49,0,left,16000,15,85,30.0
49,1,left,16000,15,85,45.0
49,0,left,22627,15,85,35.0
49,1,left,22627,15,85,45.0
49,0,left,32000,15,85,50.0
49,1,left,32000,15,85,35.0
49,0,left,45254,15,85,inf
49,1,left,45254,15,85,inf
50,0,left,4000,65,105,105.0
50,1,left,4000,65,105,105.0
50,3,left,4000,65,105,inf
50,2,left,4000,65,105,inf
50,0,left,5656,65,105,100.0
50,1,left,5656,65,105,105.0
50,3,left,5656,65,105,100.0
50,2,left,5656,65,105,105.0
50,0,left,8000,65,105,90.0
50,1,left,8000,65,105,90.0
50,3,left,8000,65,105,95.0
50,2,left,8000,65,105,95.0
50,0,left,11313,65,105,85.0
50,1,left,11313,65,105,80.0
50,3,left,11313,65,105,90.0
50,2,left,11313,65,105,80.0
50,0,left,16000,65,105,75.0
50,1,left,16000,65,105,90.0
50,3,left,16000,65,105,85.0
50,2,left,16000,65,105,85.0
50,0,left,22627,65,105,80.0
50,1,left,22627,65,105,90.0
50,3,left,22627,65,105,95.0
50,2,left,22627,65,105,95.0
50,0,left,32000,65,105,75.0
50,1,left,32000,65,105,85.0
50,3,left,32000,65,105,inf
50,2,left,32000,65,105,95.0
50,0,left,45254,65,105,80.0
50,1,left,45254,65,105,90.0
50,3,right,4000,65,105,inf
50,2,right,4000,65,105,inf
50,3,right,5656,65,105,105.0
50,2,right,5656,65,105,100.0
50,3,right,8000,65,105,95.0
50,2,right,8000,65,105,95.0
50,3,right,11313,65,105,90.0
50,2,right,11313,65,105,90.0
50,3,right,16000,65,105,90.0
50,2,right,16000,65,105,95.0
50,3,right,22627,65,105,95.0
50,2,right,22627,65,105,90.0
50,3,right,32000,65,105,100.0
50,2,right,32000,65,105,105.0
51,0,left,4000,65,105,105.0
51,0,left,5656,65,105,inf
51,0,left,8000,65,105,90.0
51,0,left,11313,65,105,90.0
51,0,left,16000,65,105,80.0
51,0,left,22627,65,105,95.0
51,0,left,32000,65,105,105.0
51,0,left,45254,65,105,inf
52,0,left,4000,65,105,100.0
52,1,left,4000,65,105,inf
52,2,left,4000,65,105,105.0
52,0,left,5656,65,105,95.0
52,1,left,5656,65,105,105.0
52,2,left,5656,65,105,100.0
52,0,left,8000,65,105,85.0
52,1,left,8000,65,105,90.0
52,2,left,8000,65,105,90.0
52,0,left,11313,65,105,85.0
52,1,left,11313,65,105,85.0
52,2,left,11313,65,105,90.0
52,0,left,16000,65,105,80.0
52,1,left,16000,65,105,80.0
52,2,left,16000,65,105,90.0
52,0,left,22627,65,105,75.0
52,1,left,22627,65,105,90.0
52,2,left,22627,65,105,inf
52,0,left,32000,65,105,75.0
52,1,left,32000,65,105,90.0
52,2,left,32000,65,105,100.0
52,0,left,45254,65,105,80.0
52,1,left,45254,65,105,100.0
52,2,left,45254,65,105,inf
52,2,right,4000,65,105,inf
52,2,right,5656,65,105,inf
52,2,right,8000,65,105,95.0
52,2,right,11313,65,105,90.0
52,2,right,16000,65,105,95.0
52,2,right,22627,65,105,inf
52,2,right,32000,65,105,inf
52,2,right,45254,65,105,inf
53,0,left,4000,15,105,45.0
53,0,left,5656,15,105,50.0
53,0,left,8000,15,105,55.0
53,0,left,11313,15,105,65.0
53,0,left,16000,15,105,85.0
53,0,left,22627,15,105,80.0
53,0,left,32000,15,105,75.0
53,0,left,45254,15,105,85.0
53,0,right,4000,15,105,45.0
53,0,right,5656,15,105,45.0
53,0,right,8000,15,105,35.0
53,0,right,11313,15,105,50.0
53,0,right,16000,15,105,85.0
53,0,right,22627,15,105,80.0
53,0,right,32000,15,105,85.0
53,0,right,45254,15,105,85.0
54,0,left,4000,65,105,inf
54,2,left,4000,65,105,inf
54,1,left,4000,65,105,inf
54,3,left,4000,65,105,inf
54,4,left,4000,65,105,inf
54,0,left,5656,65,105,inf
54,2,left,5656,65,105,inf
54,1,left,5656,65,105,inf
54,3,left,5656,65,105,inf
54,4,left,5656,65,105,inf
54,0,left,8000,65,105,95.0
54,2,left,8000,65,105,95.0
54,1,left,8000,65,105,90.0
54,3,left,8000,65,105,inf
54,4,left,8000,65,105,inf
54,0,left,11313,65,105,95.0
54,2,left,11313,65,105,95.0
54,1,left,11313,65,105,95.0
54,3,left,11313,65,105,inf
54,4,left,11313,65,105,inf
54,0,left,16000,65,105,95.0
54,2,left,16000,65,105,95.0
54,1,left,16000,65,105,95.0
54,3,left,16000,65,105,105.0
54,4,left,16000,65,105,inf
54,0,left,22627,65,105,85.0
54,2,left,22627,65,105,95.0
54,1,left,22627,65,105,90.0
54,3,left,22627,65,105,100.0
54,4,left,22627,65,105,inf
54,0,left,32000,65,105,90.0
54,2,left,32000,65,105,95.0
54,1,left,32000,65,105,90.0
54,3,left,32000,65,105,inf
54,4,left,32000,65,105,inf
54,0,right,4000,65,105,inf
54,2,right,4000,65,105,inf
54,1,right,4000,65,105,inf
54,3,right,4000,65,105,105.0
54,4,right,4000,65,105,inf
54,0,right,5656,65,105,inf
54,2,right,5656,65,105,105.0
54,1,right,5656,65,105,inf
54,3,right,5656,65,105,100.0
54,4,right,5656,65,105,inf
54,0,right,8000,65,105,95.0
54,2,right,8000,65,105,100.0
54,1,right,8000,65,105,100.0
54,3,right,8000,65,105,100.0
54,4,right,8000,65,105,inf
54,0,right,11313,65,105,95.0
54,2,right,11313,65,105,95.0
54,1,right,11313,65,105,100.0
54,3,right,11313,65,105,95.0
54,4,right,11313,65,105,inf
54,0,right,16000,65,105,95.0
54,2,right,16000,65,105,105.0
54,1,right,16000,65,105,105.0
54,3,right,16000,65,105,105.0
54,4,right,16000,65,105,inf
54,0,right,22627,65,105,85.0
54,2,right,22627,65,105,95.0
54,1,right,22627,65,105,95.0
54,3,right,22627,65,105,100.0
54,4,right,22627,65,105,inf
54,0,right,32000,65,105,95.0
54,2,right,32000,65,105,95.0
54,1,right,32000,65,105,100.0
54,3,right,32000,65,105,inf
54,4,right,32000,65,105,inf
55,0,left,4000,15,105,90.0
55,1,left,4000,15,105,85.0
55,0,left,5656,15,105,70.0
55,1,left,5656,15,105,70.0
55,0,left,8000,15,105,65.0
55,1,left,8000,15,105,60.0
55,0,left,11313,15,105,50.0
55,1,left,11313,15,105,45.0
55,0,left,16000,15,105,45.0
55,1,left,16000,15,105,35.0
55,0,left,22627,15,105,60.0
55,1,left,22627,15,105,40.0
55,0,left,32000,15,105,75.0
55,1,left,32000,15,105,60.0
55,0,right,4000,15,105,70.0
55,1,right,4000,15,105,85.0
55,0,right,5656,15,105,75.0
55,1,right,5656,15,105,75.0
55,0,right,8000,15,105,70.0
55,1,right,8000,15,105,70.0
55,0,right,11313,15,105,70.0
55,1,right,11313,15,105,85.0
55,0,right,16000,15,105,90.0
55,1,right,16000,15,105,85.0
55,0,right,22627,15,105,90.0
55,1,right,22627,15,105,75.0
55,0,right,32000,15,105,85.0
55,1,right,32000,15,105,90.0
56,0,left,4000,65,105,95.0
56,1,left,4000,65,105,105.0
56,2,left,4000,65,105,inf
56,0,left,5656,65,105,95.0
56,1,left,5656,65,105,100.0
56,2,left,5656,65,105,105.0
56,0,left,8000,65,105,85.0
56,1,left,8000,65,105,90.0
56,2,left,8000,65,105,95.0
56,0,left,11313,65,105,85.0
56,1,left,11313,65,105,85.0
56,2,left,11313,65,105,85.0
56,0,left,16000,65,105,80.0
56,1,left,16000,65,105,75.0
56,2,left,16000,65,105,95.0
56,0,left,22627,65,105,80.0
56,1,left,22627,65,105,80.0
56,2,left,22627,65,105,95.0
56,0,left,32000,65,105,80.0
56,1,left,32000,65,105,80.0
56,2,left,32000,65,105,100.0
56,0,left,45254,65,105,80.0
56,1,left,45254,65,105,105.0
56,2,left,45254,65,105,inf
56,2,right,4000,65,105,inf
56,2,right,5656,65,105,inf
56,2,right,8000,65,105,95.0
56,2,right,11313,65,105,90.0
56,2,right,16000,65,105,95.0
56,2,right,22627,65,105,95.0
56,2,right,32000,65,105,inf
56,2,right,45254,65,105,inf
57,0,left,8000,15,80,30.0
57,1,left,8000,15,80,35.0
57,0,left,16000,15,80,40.0
57,1,left,16000,15,80,30.0
57,0,left,32000,15,80,40.0
57,1,left,32000,15,80,35.0
58,0,left,4000,15,85,55.0
58,0,left,5656,15,85,40.0
58,0,left,8000,15,85,40.0
58,0,left,11313,15,85,25.0
58,0,left,16000,15,85,35.0
58,0,left,22627,15,85,30.0
58,0,left,32000,15,85,40.0
58,0,right,4000,15,85,60.0
58,0,right,5656,15,85,40.0
58,0,right,8000,15,85,40.0
58,0,right,11313,15,85,30.0
58,0,right,16000,15,85,30.0
58,0,right,22627,15,85,30.0
58,0,right,32000,15,85,35.0
59,2,left,4000,15,105,70.0
59,0,left,4000,15,105,70.0
59,1,left,4000,15,105,70.0
59,3,left,4000,15,105,55.0
59,4,left,4000,15,105,55.0
59,2,left,5656,15,105,35.0
59,0,left,5656,15,105,35.0
59,1,left,5656,15,105,50.0
59,3,left,5656,15,105,60.0
59,4,left,5656,15,105,45.0
59,2,left,8000,15,105,40.0
59,0,left,8000,15,105,35.0
59,1,left,8000,15,105,50.0
59,3,left,8000,15,105,40.0
59,4,left,8000,15,105,40.0
59,2,left,11313,15,105,35.0
59,0,left,11313,15,105,25.0
59,1,left,11313,15,105,35.0
59,3,left,11313,15,105,50.0
59,4,left,11313,15,105,40.0
59,2,left,16000,15,105,45.0
59,0,left,16000,15,105,25.0
59,1,left,16000,15,105,35.0
59,3,left,16000,15,105,45.0
59,4,left,16000,15,105,45.0
59,2,left,22627,15,105,35.0
59,0,left,22627,15,105,40.0
59,1,left,22627,15,105,40.0
59,3,left,22627,15,105,60.0
59,4,left,22627,15,105,45.0
59,2,left,32000,15,105,45.0
59,0,left,32000,15,105,40.0
59,1,left,32000,15,105,40.0
59,3,left,32000,15,105,60.0
59,4,left,32000,15,105,70.0
59,0,right,4000,65,105,105.0
59,0,right,5656,65,105,90.0
59,0,right,8000,65,105,90.0
59,0,right,11313,65,105,-inf
59,0,right,16000,65,105,85.0
59,0,right,22627,65,105,-inf
59,0,right,32000,65,105,75.0
60,0,left,4000,65,105,inf
60,0,left,5656,65,105,105.0
60,0,left,8000,65,105,90.0
60,0,left,11313,65,105,85.0
60,0,left,16000,65,105,80.0
60,0,left,22627,65,105,85.0
60,0,left,45254,65,105,inf
61,0,left,4000,15,105,inf
61,1,left,4000,15,105,inf
61,0,left,5656,15,105,105.0
61,1,left,5656,15,105,100.0
61,0,left,8000,15,105,95.0
61,1,left,8000,15,105,95.0
61,0,left,11313,15,105,90.0
61,1,left,11313,15,105,90.0
61,0,left,16000,15,105,85.0
61,1,left,16000,15,105,85.0
61,0,left,22627,15,105,90.0
61,1,left,22627,15,105,85.0
61,0,left,32000,15,105,90.0
61,1,left,32000,15,105,95.0
62,0,left,4000,15,105,90.0
62,0,left,5656,15,105,90.0
62,0,left,8000,15,105,80.0
62,0,left,11313,15,105,75.0
62,0,left,16000,15,105,80.0
62,0,left,22627,15,105,75.0
62,0,left,32000,15,105,80.0
62,0,left,45254,15,105,75.0
62,0,right,4000,15,105,90.0
62,0,right,5656,15,105,95.0
62,0,right,8000,15,105,80.0
62,0,right,11313,15,105,80.0
62,0,right,16000,15,105,80.0
62,0,right,22627,15,105,80.0
62,0,right,32000,15,105,85.0
62,0,right,45254,15,105,80.0
63,0,left,4000,15,85,40.0
63,0,left,5656,15,85,35.0
63,0,left,8000,15,85,40.0
63,0,left,11313,15,85,20.0
63,0,left,16000,15,85,25.0
63,0,left,22627,15,85,20.0
63,0,left,32000,15,85,35.0
63,0,right,4000,15,85,45.0
63,0,right,5656,15,85,30.0
63,0,right,8000,15,85,30.0
63,0,right,11313,15,85,25.0
63,0,right,16000,15,85,25.0
63,0,right,22627,15,85,20.0
63,0,right,32000,15,85,30.0
64,0,left,4000,15,105,100.0
64,1,left,4000,15,105,85.0
64,2,left,4000,15,105,100.0
64,0,left,5656,15,105,55.0
64,1,left,5656,15,105,60.0
64,2,left,5656,15,105,80.0
64,0,left,8000,15,105,55.0
64,1,left,8000,15,105,50.0
64,2,left,8000,15,105,65.0
64,0,left,11313,15,105,20.0
64,1,left,11313,15,105,35.0
64,2,left,11313,15,105,45.0
64,0,left,16000,15,105,35.0
64,1,left,16000,15,105,35.0
64,2,left,16000,15,105,40.0
64,0,left,22627,15,105,50.0
64,1,left,22627,15,105,50.0
64,2,left,22627,15,105,35.0
64,0,left,32000,15,105,50.0
64,1,left,32000,15,105,50.0
64,2,left,32000,15,105,60.0
65,0,left,8000,15,80,inf
65,0,left,16000,15,80,inf
65,0,left,32000,15,80,inf
66,1,left,4000,15,105,65.0
66,0,left,4000,15,105,80.0
66,2,left,4000,15,105,50.0
66,3,left,4000,15,105,65.0
66,1,left,5656,15,105,45.0
66,0,left,5656,15,105,40.0
66,2,left,5656,15,105,45.0
66,3,left,5656,15,105,35.0
66,1,left,8000,15,105,45.0
66,0,left,8000,15,105,35.0
66,2,left,8000,15,105,35.0
66,3,left,8000,15,105,35.0
66,1,left,11313,15,105,25.0
66,0,left,11313,15,105,30.0
66,2,left,11313,15,105,30.0
66,3,left,11313,15,105,20.0
66,1,left,16000,15,105,45.0
66,0,left,16000,15,105,35.0
66,2,left,16000,15,105,40.0
66,3,left,16000,15,105,40.0
66,1,left,22627,15,105,45.0
66,0,left,22627,15,105,50.0
66,2,left,22627,15,105,50.0
66,3,left,22627,15,105,45.0
66,1,left,32000,15,105,70.0
66,0,left,32000,15,105,60.0
66,2,left,32000,15,105,80.0
66,3,left,32000,15,105,60.0
66,0,right,4000,65,105,inf
66,0,right,5656,65,105,105.0
66,0,right,8000,65,105,80.0
66,0,right,11313,65,105,70.0
66,0,right,16000,65,105,-inf
66,0,right,22627,65,105,85.0
66,0,right,32000,65,105,90.0
67,0,left,4000,15,80,inf
67,0,left,5656,15,80,80.0
67,0,left,8000,15,80,75.0
67,0,left,11313,15,80,70.0
67,0,left,16000,15,80,75.0
67,0,left,22627,15,80,inf
67,0,left,32000,15,80,inf
67,0,left,45254,15,80,80.0
68,0,left,8000,15,80,45.0
68,0,left,16000,15,80,40.0
68,0,left,32000,15,80,45.0
69,1,left,4000,15,105,105.0
69,3,left,4000,50,105,105.0
69,0,left,4000,15,105,100.0
69,2,left,4000,15,105,105.0
69,1,left,5656,15,105,95.0
69,3,left,5656,50,105,100.0
69,0,left,5656,15,105,95.0
69,2,left,5656,15,105,100.0
69,1,left,8000,15,105,90.0
69,3,left,8000,50,105,90.0
69,0,left,8000,15,105,90.0
69,2,left,8000,15,105,95.0
69,1,left,11313,15,105,80.0
69,3,left,11313,50,105,85.0
69,0,left,11313,15,105,70.0
69,2,left,11313,15,105,85.0
69,1,left,16000,15,105,85.0
69,3,left,16000,50,105,80.0
69,0,left,16000,15,105,45.0
69,2,left,16000,15,105,70.0
69,1,left,22627,15,105,85.0
69,3,left,22627,50,105,85.0
69,0,left,22627,15,105,50.0
69,2,left,22627,15,105,90.0
69,1,left,32000,15,105,105.0
69,3,left,32000,50,105,100.0
69,0,left,32000,15,105,60.0
69,2,left,32000,15,105,100.0
69,0,right,4000,65,105,inf
69,0,right,5656,65,105,inf
69,0,right,8000,65,105,95.0
69,0,right,11313,65,105,95.0
69,0,right,16000,65,105,75.0
69,0,right,22627,65,105,-inf
69,0,right,32000,65,105,90.0
70,0,left,4000,15,105,85.0
70,0,left,5656,15,105,80.0
70,0,left,8000,15,105,45.0
70,0,left,11313,15,105,35.0
70,0,left,16000,15,105,30.0
70,0,left,22627,15,105,45.0
70,0,left,32000,15,105,55.0
70,0,left,45254,15,105,inf
71,0,left,8000,15,80,30.0
71,0,left,16000,15,80,25.0
71,0,left,32000,15,80,25.0
72,0,left,4000,15,105,105.0
72,1,left,4000,15,105,inf
72,0,left,5656,15,105,inf
72,1,left,5656,15,105,inf
72,0,left,8000,15,105,105.0
72,1,left,8000,15,105,inf
72,0,left,11313,15,105,105.0
72,1,left,11313,15,105,inf
72,0,left,16000,15,105,inf
72,1,left,16000,15,105,inf
72,0,left,22627,15,105,inf
72,1,left,22627,15,105,inf
72,0,left,32000,15,105,inf
72,1,left,32000,15,105,inf
72,0,left,45254,15,105,inf
72,1,left,45254,15,105,105.0
72,0,right,4000,65,105,inf
72,0,right,5656,65,105,105.0
72,0,right,8000,65,105,95.0
72,0,right,11313,65,105,85.0
72,0,right,16000,65,105,80.0
72,0,right,22627,65,105,85.0
72,0,right,32000,65,105,85.0
72,0,right,45254,65,105,85.0
73,0,left,4000,15,105,95.0
73,2,left,4000,15,105,87.5
73,1,left,4000,15,105,90.0
73,3,left,4000,15,105,85.0
73,4,left,4000,15,105,85.0
73,0,left,5656,15,105,75.0
73,2,left,5656,15,105,67.5
73,1,left,5656,15,105,75.0
73,3,left,5656,15,105,70.0
73,4,left,5656,15,105,65.0
73,0,left,8000,15,105,55.0
73,2,left,8000,15,105,55.0
73,1,left,8000,15,105,65.0
73,3,left,8000,15,105,55.0
73,4,left,8000,15,105,50.0
73,0,left,11313,15,105,35.0
73,2,left,11313,15,105,30.0
73,1,left,11313,15,105,30.0
73,3,left,11313,15,105,30.0
73,4,left,11313,15,105,45.0
73,0,left,16000,15,105,30.0
