threshold,id,timepoint,ear,frequency,status,status_message,pth
55.9,40,0,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse40_timepoint0_left abr_io_ABRpresto_fit 16000.png
44.69,40,0,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse40_timepoint0_left abr_io_ABRpresto_fit 32000.png
57.4,40,0,left,8000,Success,power law,C:\Data\ABRpresto data\Mouse40_timepoint0_left abr_io_ABRpresto_fit 8000.png
71.96,41,0,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 11313.png
72.58,41,0,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 16000.png
85.73,41,0,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 22627.png
inf,41,0,left,32000,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 32000.png
57.2,41,0,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 4000.png
86.66,41,0,left,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 45254.png
53.88,41,0,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 5656.png
47.43,41,0,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_left abr_io_ABRpresto_fit 8000.png
69.92,41,0,right,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 11313.png
89.34,41,0,right,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 16000.png
81.07,41,0,right,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 22627.png
93.19,41,0,right,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 32000.png
50.15,41,0,right,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 4000.png
86.51,41,0,right,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 45254.png
50.3,41,0,right,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 5656.png
52.07,41,0,right,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint0_right abr_io_ABRpresto_fit 8000.png
inf,41,1,left,11313,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 11313.png
inf,41,1,left,16000,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 16000.png
inf,41,1,left,22627,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 22627.png
inf,41,1,left,32000,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 32000.png
85.68,41,1,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 4000.png
inf,41,1,left,45254,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 45254.png
86.13,41,1,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 5656.png
89.75,41,1,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_left abr_io_ABRpresto_fit 8000.png
80.74,41,1,right,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 11313.png
94.74,41,1,right,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 16000.png
88.69,41,1,right,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 22627.png
96.18,41,1,right,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 32000.png
50.82,41,1,right,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 4000.png
99.94,41,1,right,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 45254.png
48.7,41,1,right,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 5656.png
57.42,41,1,right,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint1_right abr_io_ABRpresto_fit 8000.png
70.86,41,2,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 11313.png
75.7,41,2,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 16000.png
84.96,41,2,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 22627.png
91.37,41,2,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 32000.png
56.33,41,2,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 4000.png
89.29,41,2,left,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 45254.png
52.45,41,2,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 5656.png
47.47,41,2,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_left abr_io_ABRpresto_fit 8000.png
76.82,41,2,right,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 11313.png
87.19,41,2,right,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 16000.png
89.69,41,2,right,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 22627.png
94.1,41,2,right,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 32000.png
60.26,41,2,right,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 4000.png
80.1,41,2,right,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 45254.png
60.22,41,2,right,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 5656.png
51.83,41,2,right,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse41_timepoint2_right abr_io_ABRpresto_fit 8000.png
89.8,42,0,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 11313.png
90.87,42,0,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 16000.png
87.67,42,0,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 22627.png
90.19,42,0,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 32000.png
inf,42,0,left,4000,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 4000.png
inf,42,0,left,45254,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 45254.png
inf,42,0,left,5656,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 5656.png
94.33,42,0,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint0_left abr_io_ABRpresto_fit 8000.png
92.05,42,1,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 11313.png
93.92,42,1,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 16000.png
89.8,42,1,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 22627.png
94.53,42,1,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 32000.png
inf,42,1,left,4000,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 4000.png
inf,42,1,left,45254,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 45254.png
inf,42,1,left,5656,Success,"most below criterion, but couldn't fit, threshold is inf",C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 5656.png
95.13,42,1,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse42_timepoint1_left abr_io_ABRpresto_fit 8000.png
32.65,43,0,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_left abr_io_ABRpresto_fit 11313.png
41.79,43,0,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_left abr_io_ABRpresto_fit 16000.png
41.49,43,0,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_left abr_io_ABRpresto_fit 22627.png
37.08,43,0,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_left abr_io_ABRpresto_fit 32000.png
58.83,43,0,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_left abr_io_ABRpresto_fit 4000.png
44.95,43,0,left,5656,Success,power law,C:\Data\ABRpresto data\Mouse43_timepoint0_left abr_io_ABRpresto_fit 5656.png
43.69,43,0,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_left abr_io_ABRpresto_fit 8000.png
-inf,43,0,right,11313,Success,"all above criterion, threshold is -inf",C:\Data\ABRpresto data\Mouse43_timepoint0_right abr_io_ABRpresto_fit 11313.png
-inf,43,0,right,16000,Success,"all above criterion, threshold is -inf",C:\Data\ABRpresto data\Mouse43_timepoint0_right abr_io_ABRpresto_fit 16000.png
65.75,43,0,right,22627,Success,power law,C:\Data\ABRpresto data\Mouse43_timepoint0_right abr_io_ABRpresto_fit 22627.png
81.42,43,0,right,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_right abr_io_ABRpresto_fit 32000.png
93.36,43,0,right,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_right abr_io_ABRpresto_fit 4000.png
79.74,43,0,right,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint0_right abr_io_ABRpresto_fit 5656.png
-inf,43,0,right,8000,Success,"all above criterion, threshold is -inf",C:\Data\ABRpresto data\Mouse43_timepoint0_right abr_io_ABRpresto_fit 8000.png
41.2,43,1,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint1_left abr_io_ABRpresto_fit 11313.png
46.23,43,1,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint1_left abr_io_ABRpresto_fit 16000.png
44.38,43,1,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint1_left abr_io_ABRpresto_fit 22627.png
56.54,43,1,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint1_left abr_io_ABRpresto_fit 32000.png
71.68,43,1,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint1_left abr_io_ABRpresto_fit 4000.png
48.3,43,1,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint1_left abr_io_ABRpresto_fit 5656.png
43.18,43,1,left,8000,Success,power law,C:\Data\ABRpresto data\Mouse43_timepoint1_left abr_io_ABRpresto_fit 8000.png
38.62,43,2,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint2_left abr_io_ABRpresto_fit 11313.png
49.66,43,2,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint2_left abr_io_ABRpresto_fit 16000.png
42.86,43,2,left,22627,Success,power law,C:\Data\ABRpresto data\Mouse43_timepoint2_left abr_io_ABRpresto_fit 22627.png
64.08,43,2,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint2_left abr_io_ABRpresto_fit 32000.png
69.78,43,2,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint2_left abr_io_ABRpresto_fit 4000.png
48.17,43,2,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint2_left abr_io_ABRpresto_fit 5656.png
52.43,43,2,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint2_left abr_io_ABRpresto_fit 8000.png
26.79,43,3,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint3_left abr_io_ABRpresto_fit 11313.png
31.37,43,3,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint3_left abr_io_ABRpresto_fit 16000.png
45.78,43,3,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint3_left abr_io_ABRpresto_fit 22627.png
47.97,43,3,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint3_left abr_io_ABRpresto_fit 32000.png
55.04,43,3,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint3_left abr_io_ABRpresto_fit 4000.png
34.86,43,3,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint3_left abr_io_ABRpresto_fit 5656.png
35.92,43,3,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint3_left abr_io_ABRpresto_fit 8000.png
25.02,43,4,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint4_left abr_io_ABRpresto_fit 11313.png
37.05,43,4,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint4_left abr_io_ABRpresto_fit 16000.png
43.94,43,4,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint4_left abr_io_ABRpresto_fit 22627.png
53.76,43,4,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint4_left abr_io_ABRpresto_fit 32000.png
55.61,43,4,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint4_left abr_io_ABRpresto_fit 4000.png
40.93,43,4,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint4_left abr_io_ABRpresto_fit 5656.png
38.23,43,4,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse43_timepoint4_left abr_io_ABRpresto_fit 8000.png
80.3,44,0,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 11313.png
85.57,44,0,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 16000.png
88.29,44,0,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 22627.png
94.29,44,0,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 32000.png
103.77,44,0,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 4000.png
97.27,44,0,left,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 45254.png
96.39,44,0,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 5656.png
89.47,44,0,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint0_left abr_io_ABRpresto_fit 8000.png
82.92,44,1,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 11313.png
82.56,44,1,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 16000.png
84.76,44,1,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 22627.png
89.54,44,1,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 32000.png
95.34,44,1,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 4000.png
103.41,44,1,left,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 45254.png
94.22,44,1,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 5656.png
84.47,44,1,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse44_timepoint1_left abr_io_ABRpresto_fit 8000.png
35.38,45,0,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_left abr_io_ABRpresto_fit 11313.png
38.13,45,0,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_left abr_io_ABRpresto_fit 16000.png
80.6,45,0,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_left abr_io_ABRpresto_fit 22627.png
97.42,45,0,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_left abr_io_ABRpresto_fit 32000.png
51.49,45,0,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_left abr_io_ABRpresto_fit 4000.png
40.64,45,0,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_left abr_io_ABRpresto_fit 5656.png
41.8,45,0,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_left abr_io_ABRpresto_fit 8000.png
35.45,45,0,right,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_right abr_io_ABRpresto_fit 11313.png
40.44,45,0,right,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_right abr_io_ABRpresto_fit 16000.png
45.45,45,0,right,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_right abr_io_ABRpresto_fit 22627.png
inf,45,0,right,32000,Success,"all below criterion, threshold is inf",C:\Data\ABRpresto data\Mouse45_timepoint0_right abr_io_ABRpresto_fit 32000.png
63.8,45,0,right,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_right abr_io_ABRpresto_fit 4000.png
43.07,45,0,right,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_right abr_io_ABRpresto_fit 5656.png
37.75,45,0,right,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse45_timepoint0_right abr_io_ABRpresto_fit 8000.png
24.23,46,0,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 11313.png
29.94,46,0,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 16000.png
31.5,46,0,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 22627.png
36.87,46,0,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 32000.png
50.09,46,0,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 4000.png
43.18,46,0,left,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 45254.png
39.19,46,0,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 5656.png
34.04,46,0,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_left abr_io_ABRpresto_fit 8000.png
30.23,46,0,right,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 11313.png
33.83,46,0,right,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 16000.png
29.74,46,0,right,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 22627.png
41.81,46,0,right,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 32000.png
51.2,46,0,right,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 4000.png
50.26,46,0,right,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 45254.png
46.21,46,0,right,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 5656.png
31.69,46,0,right,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint0_right abr_io_ABRpresto_fit 8000.png
35.78,46,1,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 11313.png
38.12,46,1,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 16000.png
33.11,46,1,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 22627.png
42.14,46,1,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 32000.png
50.53,46,1,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 4000.png
51.84,46,1,left,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 45254.png
39.11,46,1,left,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 5656.png
38.73,46,1,left,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_left abr_io_ABRpresto_fit 8000.png
32.64,46,1,right,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 11313.png
37.7,46,1,right,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 16000.png
45.94,46,1,right,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 22627.png
47.52,46,1,right,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 32000.png
33.95,46,1,right,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 4000.png
63.55,46,1,right,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 45254.png
36.13,46,1,right,5656,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 5656.png
32.09,46,1,right,8000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint1_right abr_io_ABRpresto_fit 8000.png
30.9,46,2,left,11313,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint2_left abr_io_ABRpresto_fit 11313.png
36.46,46,2,left,16000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint2_left abr_io_ABRpresto_fit 16000.png
37.49,46,2,left,22627,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint2_left abr_io_ABRpresto_fit 22627.png
42.95,46,2,left,32000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint2_left abr_io_ABRpresto_fit 32000.png
50.57,46,2,left,4000,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint2_left abr_io_ABRpresto_fit 4000.png
46.13,46,2,left,45254,Success,sigmoid,C:\Data\ABRpresto data\Mouse46_timepoint2_left abr_io_ABRpresto_fit 45254.png
